Ticker,Period,Net profit
FDAX,2025-08-15 10:30:00,-3130.52
FDAX,2025-08-19 10:45:00,444.48
FDAX,2025-08-20 10:30:00,-330.52
FDAX,2025-08-21 11:30:00,-280.52
FDAX,2025-08-22 10:30:00,1219.48
FDAX,2025-08-27 10:45:00,1219.48
FDAX,2025-08-28 11:00:00,19.48
FDAX,2025-08-29 10:30:00,-3130.52
FDAX,2025-09-01 11:45:00,-880.52
FDAX,2025-09-02 11:45:00,6244.48
FDAX,2025-09-03 10:45:00,-1130.52
FDAX,2025-09-08 10:45:00,-1505.52
FDAX,2025-09-09 10:30:00,19.48
FDAX,2025-09-10 11:00:00,2819.48
FDAX,2025-09-12 10:45:00,-1705.52
FDAX,2025-09-15 10:45:00,-3130.52
FDAX,2025-09-16 10:45:00,-3130.52
FDAX,2025-09-17 11:45:00,-130.52
FDAX,2025-09-19 10:30:00,-3130.52
FDAX,2025-09-19 12:15:00,269.48
FDAX,2025-09-22 11:45:00,-2430.52
FDAX,2025-09-23 11:15:00,-3130.52
FDAX,2025-09-24 10:30:00,1994.48
FDAX,2025-09-25 11:00:00,469.48
FDAX,2025-09-26 11:30:00,-3130.52
FDAX,2025-09-29 12:15:00,744.48
FDAX,2025-09-30 11:15:00,4694.48
FDAX,2025-10-01 11:00:00,6244.48
FDAX,2025-10-02 10:45:00,1694.48
FDAX,2025-10-06 11:00:00,694.48
FDAX,2025-10-08 10:30:00,3494.48
FDAX,2025-10-10 11:00:00,6244.48
FDAX,2025-10-14 11:00:00,-3130.52
FDAX,2025-10-15 10:30:00,-3130.52
FDAX,2025-10-16 10:30:00,744.48
FDAX,2025-10-20 11:00:00,-3130.52
FDAX,2025-10-21 11:00:00,-3130.52
FDAX,2025-10-22 10:45:00,2869.48
FDAX,2025-10-24 10:30:00,-1705.52
FESX,2019-01-24 11:00:00,-23.78
FESX,2019-01-28 11:15:00,-193.78
FESX,2019-02-05 10:30:00,176.22
FESX,2019-02-06 11:15:00,-3.78
FESX,2019-02-11 10:30:00,-43.78
FESX,2019-02-25 10:30:00,-93.78
FESX,2019-03-14 10:30:00,6.22
FESX,2019-03-19 10:30:00,26.22
FESX,2019-03-20 10:45:00,146.22
FESX,2019-03-22 10:30:00,366.22
FESX,2019-04-01 11:00:00,36.22
FESX,2019-04-12 10:45:00,126.22
FESX,2019-05-02 10:30:00,-163.78
FESX,2019-05-03 10:45:00,16.22
FESX,2019-05-13 10:30:00,216.22
FESX,2019-05-14 10:45:00,-333.78
FESX,2019-05-15 10:45:00,346.22
FESX,2019-05-20 11:15:00,266.22
FESX,2019-05-23 11:00:00,86.22
FESX,2019-05-28 10:45:00,-83.78
FESX,2019-06-04 11:15:00,196.22
FESX,2019-06-06 10:30:00,-343.78
FESX,2019-06-11 10:30:00,-153.78
FESX,2019-06-18 10:45:00,426.22
FESX,2019-06-24 10:30:00,56.22
FESX,2019-06-28 11:00:00,196.22
FESX,2019-07-15 10:45:00,-143.78
FESX,2019-07-18 10:45:00,-43.78
FESX,2019-07-22 11:00:00,-3.78
FESX,2019-07-23 11:15:00,146.22
FESX,2019-07-30 10:45:00,466.22
FESX,2019-08-05 10:45:00,86.22
FESX,2019-08-12 10:45:00,86.22
FESX,2019-08-21 11:15:00,16.22
FESX,2019-08-28 10:45:00,36.22
FESX,2019-09-19 11:15:00,-3.78
FESX,2019-09-25 10:30:00,-183.78
FESX,2019-09-26 10:30:00,66.22
FESX,2019-10-10 10:45:00,146.22
FESX,2019-10-11 11:00:00,326.22
FESX,2019-10-23 10:45:00,86.22
FESX,2019-10-31 10:45:00,6.22
FESX,2019-11-08 11:15:00,56.22
FESX,2019-11-13 10:45:00,-173.78
FESX,2019-11-15 10:45:00,-63.78
FESX,2019-11-19 10:45:00,-263.78
FESX,2019-11-27 10:45:00,-93.78
FESX,2019-12-04 10:30:00,16.22
FESX,2019-12-10 10:30:00,-363.78
FESX,2019-12-11 10:30:00,-203.78
FESX,2020-01-02 10:30:00,116.22
FESX,2020-01-03 10:30:00,-213.78
FESX,2020-01-22 10:30:00,196.22
FESX,2020-01-27 10:30:00,306.22
FESX,2020-01-31 11:15:00,416.22
FESX,2020-02-04 11:15:00,256.22
FESX,2020-02-05 11:00:00,86.22
FESX,2020-02-26 10:30:00,-643.78
FESX,2020-03-02 11:15:00,36.22
FESX,2020-03-05 10:45:00,556.22
FESX,2020-03-20 10:45:00,-523.78
FESX,2020-03-24 11:15:00,516.22
FESX,2020-03-25 10:30:00,-1253.78
FESX,2020-04-08 11:00:00,-493.78
FESX,2020-04-15 10:30:00,546.22
FESX,2020-04-23 11:00:00,256.22
FESX,2020-04-24 10:45:00,-173.78
FESX,2020-05-14 10:30:00,76.22
FESX,2020-05-18 10:30:00,806.22
FESX,2020-05-20 10:45:00,236.22
FESX,2020-05-21 10:45:00,-133.78
FESX,2020-05-25 11:00:00,226.22
FESX,2020-05-26 10:45:00,-53.78
FESX,2020-05-27 10:30:00,296.22
FESX,2020-06-01 10:45:00,-353.78
FESX,2020-06-09 11:00:00,-223.78
FESX,2020-06-10 11:15:00,206.22
FESX,2020-06-11 11:15:00,796.22
FESX,2020-06-18 11:15:00,-363.78
FESX,2020-06-22 11:15:00,-113.78
FESX,2020-06-24 10:45:00,506.22
FESX,2020-06-26 11:15:00,-463.78
FESX,2020-06-30 11:15:00,-223.78
FESX,2020-07-07 11:00:00,-163.78
FESX,2020-07-20 11:15:00,136.22
FESX,2020-07-30 11:00:00,356.22
FESX,2020-08-06 10:30:00,156.22
FESX,2020-08-07 11:00:00,-213.78
FESX,2020-08-10 10:45:00,-173.78
FESX,2020-08-11 11:15:00,-113.78
FESX,2020-08-14 10:30:00,-43.78
FESX,2020-08-18 10:45:00,-263.78
FESX,2020-08-20 10:45:00,-203.78
FESX,2020-08-24 11:15:00,-23.78
FESX,2020-08-27 10:45:00,156.22
FESX,2020-09-01 10:45:00,96.22
FESX,2020-09-02 10:45:00,136.22
FESX,2020-09-08 10:45:00,186.22
FESX,2020-09-15 11:15:00,66.22
FESX,2020-09-21 11:15:00,206.22
FESX,2020-09-23 11:15:00,-403.78
FESX,2020-09-25 10:45:00,76.22
FESX,2020-09-30 10:30:00,-163.78
FESX,2020-10-01 11:15:00,-73.78
FESX,2020-10-12 11:00:00,186.22
FESX,2020-10-15 10:45:00,-23.78
FESX,2020-10-21 11:00:00,156.22
FESX,2020-10-23 10:30:00,6.22
FESX,2020-10-27 10:45:00,126.22
FESX,2020-11-02 10:30:00,466.22
FESX,2020-11-03 11:15:00,186.22
FESX,2020-11-04 11:00:00,566.22
FESX,2020-11-10 10:45:00,176.22
FESX,2020-11-12 11:00:00,-343.78
FESX,2020-11-19 10:30:00,-33.78
FESX,2020-12-03 11:00:00,-143.78
FESX,2020-12-04 11:15:00,36.22
FESX,2020-12-08 11:00:00,-113.78
FESX,2020-12-21 11:15:00,-163.78
FESX,2020-12-30 10:30:00,106.22
FESX,2021-01-04 10:45:00,-593.78
FESX,2021-01-05 10:30:00,66.22
FESX,2021-01-22 11:00:00,-293.78
FESX,2021-01-26 10:45:00,46.22
FESX,2021-02-01 11:15:00,-183.78
FESX,2021-02-02 10:45:00,16.22
FESX,2021-02-09 10:45:00,-73.78
FESX,2021-02-15 10:30:00,106.22
FESX,2021-02-17 10:45:00,86.22
FESX,2021-02-18 11:00:00,156.22
FESX,2021-02-23 10:45:00,-163.78
FESX,2021-03-02 11:15:00,76.22
FESX,2021-03-16 10:45:00,76.22
FESX,2021-03-23 11:00:00,-193.78
FESX,2021-04-06 11:15:00,-53.78
FESX,2021-04-09 11:15:00,-13.78
FESX,2021-04-20 11:15:00,446.22
FESX,2021-04-21 11:00:00,-173.78
FESX,2021-05-03 11:00:00,-123.78
FESX,2021-05-12 10:45:00,66.22
FESX,2021-05-13 10:30:00,-973.78
FESX,2021-05-20 11:15:00,-483.78
FESX,2021-06-24 11:15:00,86.22
FESX,2021-06-30 10:45:00,126.22
FESX,2021-07-07 11:15:00,-113.78
FESX,2021-07-09 11:15:00,266.22
FESX,2021-07-12 10:45:00,406.22
FESX,2021-07-19 11:15:00,336.22
FESX,2021-07-21 11:00:00,196.22
FESX,2021-07-26 11:15:00,186.22
FESX,2021-07-28 10:45:00,136.22
FESX,2021-07-30 10:45:00,-83.78
FESX,2021-08-06 11:15:00,156.22
FESX,2021-08-13 11:15:00,-63.78
FESX,2021-08-19 10:45:00,-383.78
FESX,2021-09-02 10:30:00,-93.78
FESX,2021-09-08 10:45:00,-203.78
FESX,2021-09-10 11:15:00,-283.78
FESX,2021-09-22 11:15:00,236.22
FESX,2021-09-24 11:15:00,-103.78
FESX,2021-09-28 10:45:00,466.22
FESX,2021-09-30 10:45:00,656.22
FESX,2021-10-04 11:00:00,56.22
FESX,2021-10-05 11:15:00,366.22
FESX,2021-10-13 11:00:00,146.22
FESX,2021-10-14 10:30:00,296.22
FESX,2021-10-15 10:45:00,136.22
FESX,2021-10-19 10:45:00,36.22
FESX,2021-10-22 11:15:00,-53.78
FESX,2021-10-26 10:30:00,-53.78
FESX,2021-10-28 11:15:00,26.22
FESX,2021-11-11 11:00:00,16.22
FESX,2021-11-19 11:00:00,86.22
FESX,2021-11-22 11:15:00,256.22
FESX,2021-11-24 11:15:00,-63.78
FESX,2021-12-01 10:30:00,446.22
FESX,2021-12-02 10:45:00,26.22
FESX,2021-12-06 11:15:00,-553.78
FESX,2021-12-07 10:30:00,466.22
FESX,2021-12-13 10:45:00,-493.78
FESX,2021-12-14 11:15:00,406.22
FESX,2021-12-17 10:45:00,126.22
FESX,2021-12-20 10:45:00,-643.78
FESX,2021-12-21 11:15:00,-623.78
FESX,2021-12-23 10:30:00,246.22
FESX,2021-12-28 10:30:00,-3.78
FESX,2021-12-30 11:15:00,86.22
FESX,2022-01-04 10:45:00,116.22
FESX,2022-01-05 10:45:00,56.22
FESX,2022-01-11 11:00:00,-103.78
FESX,2022-01-12 10:45:00,56.22
FESX,2022-01-17 11:00:00,56.22
FESX,2022-01-18 10:45:00,-203.78
FESX,2022-01-24 10:30:00,1576.22
FESX,2022-01-27 10:30:00,476.22
FESX,2022-02-02 11:15:00,-303.78
FESX,2022-02-03 10:45:00,616.22
FESX,2022-02-07 11:15:00,-283.78
FESX,2022-02-09 10:30:00,66.22
FESX,2022-02-21 10:45:00,946.22
FESX,2022-02-22 11:15:00,-303.78
FESX,2022-02-23 10:30:00,-523.78
FESX,2022-03-01 10:45:00,1056.22
FESX,2022-03-04 10:45:00,506.22
FESX,2022-03-09 11:00:00,1066.22
FESX,2022-03-11 10:45:00,16.22
FESX,2022-03-14 10:45:00,-193.78
FESX,2022-03-15 10:30:00,-663.78
FESX,2022-03-23 11:15:00,526.22
FESX,2022-03-31 10:30:00,516.22
FESX,2022-04-06 10:30:00,516.22
FESX,2022-04-08 10:30:00,-113.78
FESX,2022-04-11 10:45:00,-53.78
FESX,2022-04-20 11:00:00,266.22
FESX,2022-04-21 10:30:00,-423.78
FESX,2022-05-03 11:15:00,66.22
FESX,2022-05-09 10:30:00,276.22
FESX,2022-05-11 10:45:00,266.22
FESX,2022-05-12 11:15:00,-513.78
FESX,2022-05-17 10:45:00,16.22
FESX,2022-05-20 11:15:00,-523.78
FESX,2022-05-25 10:45:00,-183.78
FESX,2022-05-27 11:00:00,426.22
FESX,2022-05-31 10:45:00,-273.78
FESX,2022-06-01 10:45:00,316.22
FESX,2022-06-06 10:30:00,-83.78
FESX,2022-06-13 10:45:00,-93.78
FESX,2022-06-15 10:45:00,116.22
FESX,2022-06-27 10:30:00,-643.78
FESX,2022-06-28 10:45:00,-333.78
FESX,2022-07-05 10:45:00,546.22
FESX,2022-07-06 11:15:00,-233.78
FESX,2022-07-13 11:15:00,-63.78
FESX,2022-07-14 11:00:00,76.22
FESX,2022-07-15 11:00:00,276.22
FESX,2022-07-18 11:00:00,-103.78
FESX,2022-07-19 11:15:00,886.22
FESX,2022-07-29 10:45:00,156.22
FESX,2022-08-16 10:45:00,-13.78
FESX,2022-08-19 11:00:00,156.22
FESX,2022-08-22 10:30:00,16.22
FESX,2022-09-01 11:00:00,-43.78
FESX,2022-09-05 10:30:00,-433.78
FESX,2022-09-09 10:45:00,-53.78
FESX,2022-09-12 11:00:00,186.22
FESX,2022-09-22 11:15:00,-473.78
FESX,2022-09-27 11:00:00,576.22
FESX,2022-10-04 10:30:00,506.22
FESX,2022-10-17 10:30:00,496.22
FESX,2022-10-21 10:30:00,-413.78
FESX,2022-11-04 10:30:00,486.22
FESX,2022-11-08 11:00:00,226.22
FESX,2022-11-17 10:30:00,-33.78
FESX,2022-11-18 10:30:00,-13.78
FESX,2022-11-22 10:45:00,56.22
FESX,2022-11-29 10:30:00,-103.78
FESX,2022-11-30 10:45:00,-173.78
FESX,2022-12-07 11:15:00,6.22
FESX,2022-12-12 11:00:00,-73.78
FESX,2022-12-21 10:30:00,356.22
FESX,2022-12-27 10:30:00,46.22
FESX,2022-12-30 10:30:00,296.22
FESX,2023-01-02 10:30:00,86.22
FESX,2023-01-03 10:30:00,-323.78
FESX,2023-01-06 11:15:00,586.22
FESX,2023-01-11 10:30:00,216.22
FESX,2023-01-12 10:30:00,206.22
FESX,2023-01-13 10:30:00,46.22
FESX,2023-01-19 10:30:00,476.22
FESX,2023-01-25 11:00:00,-83.78
FESX,2023-02-06 10:30:00,16.22
FESX,2023-02-08 10:45:00,-213.78
FESX,2023-02-20 11:00:00,-23.78
FESX,2023-02-21 10:30:00,-263.78
FESX,2023-02-27 11:15:00,16.22
FESX,2023-03-09 11:00:00,-243.78
FESX,2023-03-13 10:30:00,396.22
FESX,2023-03-15 10:30:00,906.22
FESX,2023-03-16 10:30:00,-823.78
FESX,2023-03-23 10:45:00,16.22
FESX,2023-03-24 11:00:00,-153.78
FESX,2023-03-29 11:00:00,326.22
FESX,2023-03-31 11:00:00,296.22
FESX,2023-04-04 10:45:00,-153.78
FESX,2023-04-28 10:45:00,-393.78
FESX,2023-05-02 10:30:00,376.22
FESX,2023-05-10 10:30:00,56.22
FESX,2023-05-12 10:45:00,-263.78
FESX,2023-05-18 10:30:00,-153.78
FESX,2023-06-02 10:30:00,266.22
FESX,2023-06-08 11:00:00,46.22
FESX,2023-06-12 10:30:00,-63.78
FESX,2023-06-16 11:15:00,96.22
FESX,2023-06-20 11:00:00,-33.78
FESX,2023-06-29 10:45:00,66.22
FESX,2023-06-30 10:30:00,366.22
FESX,2023-07-06 10:45:00,616.22
FESX,2023-07-12 10:30:00,306.22
FESX,2023-07-17 11:15:00,36.22
FESX,2023-07-19 11:00:00,-253.78
FESX,2023-07-21 11:15:00,166.22
FESX,2023-07-25 10:45:00,-103.78
FESX,2023-07-26 10:45:00,126.22
FESX,2023-07-27 10:30:00,556.22
FESX,2023-08-01 10:45:00,396.22
FESX,2023-08-02 10:30:00,126.22
FESX,2023-08-04 10:30:00,36.22
FESX,2023-08-07 11:15:00,-363.78
FESX,2023-08-09 11:15:00,-363.78
FESX,2023-08-11 10:30:00,126.22
FESX,2023-08-23 10:45:00,-223.78
FESX,2023-08-29 11:00:00,276.22
FESX,2023-09-08 10:45:00,-353.78
FESX,2023-09-13 11:15:00,-133.78
FESX,2023-09-20 11:00:00,136.22
FESX,2023-09-25 10:45:00,146.22
FESX,2023-10-05 10:30:00,-93.78
FESX,2023-10-09 11:15:00,-173.78
FESX,2023-10-11 11:15:00,26.22
FESX,2023-10-12 11:00:00,-243.78
FESX,2023-10-17 11:15:00,-283.78
FESX,2023-10-25 11:00:00,56.22
FESX,2023-10-27 11:00:00,-463.78
FESX,2023-10-30 10:45:00,-73.78
FESX,2023-10-31 10:30:00,76.22
FESX,2023-11-02 10:30:00,236.22
FESX,2023-11-07 10:45:00,-13.78
FESX,2023-11-09 11:00:00,276.22
FESX,2023-11-13 10:30:00,6.22
FESX,2023-11-14 10:30:00,386.22
FESX,2023-11-30 10:45:00,86.22
FESX,2023-12-01 10:30:00,106.22
FESX,2023-12-05 10:45:00,236.22
FESX,2023-12-08 10:45:00,256.22
FESX,2023-12-11 10:45:00,126.22
FESX,2023-12-20 10:30:00,-253.78
FESX,2023-12-28 10:30:00,46.22
FESX,2024-01-03 10:30:00,376.22
FESX,2024-01-08 11:00:00,-443.78
FESX,2024-01-10 10:45:00,-123.78
FESX,2024-01-26 11:15:00,216.22
FESX,2024-02-08 10:45:00,86.22
FESX,2024-02-27 10:45:00,6.22
FESX,2024-03-01 10:45:00,36.22
FESX,2024-03-13 10:45:00,86.22
FESX,2024-03-15 11:15:00,-183.78
FESX,2024-04-04 10:45:00,-113.78
FESX,2024-04-24 10:30:00,-483.78
FESX,2024-05-06 11:00:00,236.22
FESX,2024-05-07 11:00:00,376.22
FESX,2024-05-08 11:00:00,-23.78
FESX,2024-05-17 10:45:00,-243.78
FESX,2024-05-21 10:45:00,-33.78
FESX,2024-05-23 11:15:00,-23.78
FESX,2024-05-31 10:45:00,-163.78
FESX,2024-06-03 11:00:00,-413.78
FESX,2024-06-04 10:45:00,86.22
FESX,2024-06-06 10:45:00,-153.78
FESX,2024-06-14 10:30:00,696.22
FESX,2024-06-17 11:15:00,-283.78
FESX,2024-06-24 10:30:00,56.22
FESX,2024-07-03 11:15:00,206.22
FESX,2024-07-08 10:45:00,-603.78
FESX,2024-07-15 10:30:00,-453.78
FESX,2024-07-16 10:30:00,-113.78
FESX,2024-07-17 10:30:00,146.22
FESX,2024-07-22 10:45:00,266.22
FESX,2024-07-23 10:45:00,-123.78
FESX,2024-07-26 10:30:00,306.22
FESX,2024-07-30 10:45:00,-83.78
FESX,2024-08-01 10:45:00,616.22
FESX,2024-08-09 10:30:00,-203.78
FESX,2024-08-13 10:45:00,-153.78
FESX,2024-08-14 11:00:00,-3.78
FESX,2024-08-26 10:45:00,-73.78
FESX,2024-08-27 10:45:00,-103.78
FESX,2024-09-06 11:15:00,506.22
FESX,2024-09-10 11:15:00,526.22
FESX,2024-09-11 11:15:00,-243.78
FESX,2024-09-16 10:30:00,-143.78
FESX,2024-09-19 11:15:00,426.22
FESX,2024-09-24 10:30:00,-93.78
FESX,2024-09-26 10:30:00,306.22
FESX,2024-09-27 11:00:00,176.22
FESX,2024-10-09 10:30:00,346.22
FESX,2024-10-23 11:15:00,-33.78
FESX,2024-10-24 10:45:00,-373.78
FESX,2024-10-30 10:30:00,256.22
FESX,2024-11-04 11:15:00,-423.78
FESX,2024-11-05 10:30:00,116.22
FESX,2024-11-08 11:15:00,116.22
FESX,2024-11-14 10:45:00,226.22
FESX,2024-11-15 10:30:00,-283.78
FESX,2024-11-19 11:00:00,-303.78
FESX,2024-11-22 10:45:00,-653.78
FESX,2024-11-27 11:00:00,-123.78
FESX,2024-11-29 11:15:00,496.22
FESX,2024-12-19 10:45:00,216.22
FESX,2024-12-27 11:15:00,-23.78
FESX,2025-01-03 10:45:00,-303.78
FESX,2025-01-06 10:30:00,706.22
FESX,2025-01-07 10:30:00,106.22
FESX,2025-01-13 10:45:00,-323.78
FESX,2025-01-16 11:00:00,236.22
FESX,2025-01-17 10:30:00,26.22
FESX,2025-01-23 11:15:00,326.22
FESX,2025-01-28 10:45:00,-113.78
FESX,2025-02-13 11:00:00,316.22
FESX,2025-02-14 10:30:00,-253.78
FESX,2025-02-17 10:45:00,186.22
FESX,2025-03-03 11:00:00,726.22
FESX,2025-03-05 11:00:00,-43.78
FESX,2025-03-10 10:30:00,386.22
FESX,2025-03-17 11:15:00,446.22
FESX,2025-03-19 11:15:00,-13.78
FESX,2025-03-20 10:30:00,416.22
FESX,2025-03-24 11:00:00,226.22
FESX,2025-03-25 11:15:00,196.22
FESX,2025-03-26 10:30:00,486.22
FESX,2025-03-28 11:00:00,236.22
FESX,2025-04-01 11:00:00,76.22
FESX,2025-04-02 11:15:00,146.22
FESX,2025-04-04 10:30:00,1816.22
FESX,2025-04-08 10:45:00,-1253.78
FESX,2025-04-09 10:45:00,16.22
FESX,2025-04-11 11:15:00,-683.78
FESX,2025-04-15 11:15:00,116.22
FESX,2025-04-16 11:00:00,-73.78
FESX,2025-04-23 10:45:00,106.22
FESX,2025-04-28 11:15:00,-213.78
FESX,2025-05-07 11:15:00,176.22
FESX,2025-05-08 11:00:00,216.22
FESX,2025-05-12 11:15:00,-113.78
FESX,2025-05-19 11:15:00,-483.78
FESX,2025-05-20 11:00:00,206.22
FESX,2025-05-26 10:30:00,-103.78
FESX,2025-05-29 10:45:00,396.22
FESX,2025-06-04 10:30:00,-103.78
FESX,2025-06-10 10:45:00,-163.78
FESX,2025-06-12 10:30:00,-243.78
FESX,2025-06-13 11:00:00,-133.78
FESX,2025-06-18 11:00:00,146.22
FESX,2025-06-20 11:15:00,6.22
FESX,2025-06-23 10:30:00,-413.78
FESX,2025-07-01 10:45:00,-3.78
FESX,2025-07-02 10:45:00,86.22
FESX,2025-07-04 11:15:00,-23.78
FESX,2025-07-07 10:45:00,-353.78
FESX,2025-07-09 10:30:00,426.22
FESX,2025-07-11 10:45:00,136.22
FESX,2025-07-14 10:45:00,-363.78
FESX,2025-07-23 10:45:00,436.22
FESX,2025-07-30 11:15:00,196.22
FESX,2025-08-01 11:00:00,496.22
FESX,2025-08-07 10:30:00,396.22
FESX,2025-08-13 10:45:00,66.22
FESX,2025-08-15 10:30:00,-163.78
FESX,2025-08-19 10:45:00,156.22
FESX,2025-08-20 11:15:00,-13.78
FESX,2025-08-22 10:30:00,86.22
FESX,2025-09-04 10:45:00,-193.78
FESX,2025-09-11 10:30:00,176.22
FESX,2025-09-12 10:45:00,-263.78
FESX,2025-09-15 10:45:00,-43.78
FESX,2025-09-18 11:15:00,226.22
FESX,2025-09-19 10:30:00,-313.78
FESX,2025-09-22 10:45:00,-3.78
FESX,2025-09-23 10:45:00,-3.78
FESX,2025-09-24 10:30:00,-23.78
FESX,2025-09-25 11:00:00,-93.78
FESX,2025-09-29 11:15:00,-73.78
FESX,2025-10-01 11:15:00,796.22
FESX,2025-10-02 10:45:00,36.22
FESX,2025-10-10 11:00:00,936.22
FESX,2025-10-15 10:30:00,-373.78
FESX,2025-10-16 10:30:00,256.22
FESX,2025-10-22 10:45:00,206.22
FESX,2025-10-24 10:30:00,-83.78
FESX,2025-10-27 11:15:00,36.22
GC,2019-01-07 15:40:00,-306.12
GC,2019-01-09 15:45:00,593.88
GC,2019-01-11 16:35:00,-346.12
GC,2019-01-14 15:40:00,-126.12
GC,2019-01-15 15:40:00,-356.12
GC,2019-01-16 15:40:00,233.88
GC,2019-01-25 15:40:00,1103.88
GC,2019-01-28 15:50:00,323.88
GC,2019-01-29 15:40:00,313.88
GC,2019-01-31 15:40:00,-366.12
GC,2019-02-01 15:40:00,-566.12
GC,2019-02-08 15:40:00,113.88
GC,2019-02-12 15:40:00,-86.12
GC,2019-02-13 15:55:00,-696.12
GC,2019-02-15 15:40:00,503.88
GC,2019-02-18 15:40:00,3.88
GC,2019-02-19 15:40:00,763.88
GC,2019-02-20 15:40:00,-536.12
GC,2019-02-25 15:40:00,-496.12
GC,2019-03-08 15:40:00,-96.12
GC,2019-03-11 16:10:00,43.88
GC,2019-03-15 15:25:00,-386.12
GC,2019-03-18 16:05:00,-216.12
GC,2019-03-19 16:35:00,-176.12
GC,2019-03-25 15:20:00,53.88
GC,2019-04-01 15:40:00,-796.12
GC,2019-04-05 16:40:00,43.88
GC,2019-04-08 15:40:00,-406.12
GC,2019-04-09 15:40:00,-66.12
GC,2019-04-10 15:40:00,303.88
GC,2019-04-18 16:00:00,-86.12
GC,2019-04-24 16:35:00,183.88
GC,2019-04-25 15:40:00,-246.12
GC,2019-04-26 15:40:00,153.88
GC,2019-04-30 15:45:00,33.88
GC,2019-05-01 16:15:00,-696.12
GC,2019-05-03 15:45:00,83.88
GC,2019-05-07 15:40:00,303.88
GC,2019-05-08 15:40:00,-636.12
GC,2019-05-09 15:55:00,-26.12
GC,2019-05-10 15:40:00,3.88
GC,2019-05-13 15:40:00,123.88
GC,2019-05-15 15:40:00,-316.12
GC,2019-05-23 15:40:00,323.88
GC,2019-05-24 16:10:00,273.88
GC,2019-05-27 15:40:00,-116.12
GC,2019-05-29 15:40:00,-276.12
GC,2019-05-30 16:20:00,633.88
GC,2019-05-31 15:40:00,653.88
GC,2019-06-03 15:40:00,1203.88
GC,2019-06-05 15:40:00,-856.12
GC,2019-06-06 15:40:00,33.88
GC,2019-06-07 15:40:00,-266.12
GC,2019-06-12 15:40:00,113.88
GC,2019-06-13 15:40:00,713.88
GC,2019-06-14 15:40:00,-576.12
GC,2019-06-17 15:40:00,-346.12
GC,2019-06-18 15:40:00,-676.12
GC,2019-06-19 16:25:00,1483.88
GC,2019-06-20 15:40:00,483.88
GC,2019-06-21 15:40:00,143.88
GC,2019-06-24 15:40:00,1223.88
GC,2019-06-25 15:40:00,-566.12
GC,2019-06-28 16:05:00,-86.12
GC,2019-07-03 16:15:00,-126.12
GC,2019-07-04 16:35:00,-186.12
GC,2019-07-10 15:40:00,903.88
GC,2019-07-12 15:40:00,593.88
GC,2019-07-17 15:45:00,1593.88
GC,2019-07-18 16:20:00,2463.88
GC,2019-07-19 15:50:00,-1646.12
GC,2019-07-23 16:10:00,-1106.12
GC,2019-07-24 15:40:00,-56.12
GC,2019-07-26 15:40:00,-446.12
GC,2019-07-29 15:40:00,483.88
GC,2019-07-30 15:40:00,183.88
GC,2019-08-02 16:40:00,-386.12
GC,2019-08-05 15:40:00,73.88
GC,2019-08-06 16:20:00,673.88
GC,2019-08-07 15:40:00,243.88
GC,2019-08-09 16:30:00,-646.12
GC,2019-08-12 15:40:00,793.88
GC,2019-08-13 15:40:00,-3006.12
GC,2019-08-14 15:40:00,173.88
GC,2019-08-15 16:45:00,363.88
GC,2019-08-21 16:25:00,-136.12
GC,2019-08-23 15:40:00,2223.88
GC,2019-08-26 15:40:00,-316.12
GC,2019-08-27 15:40:00,1193.88
GC,2019-08-28 16:30:00,153.88
GC,2019-08-29 16:15:00,-1336.12
GC,2019-09-03 15:40:00,1083.88
GC,2019-09-04 16:20:00,383.88
GC,2019-09-12 15:40:00,-1536.12
GC,2019-09-13 15:40:00,-1666.12
GC,2019-09-16 15:40:00,-316.12
GC,2019-09-17 15:40:00,43.88
GC,2019-09-18 15:40:00,-1096.12
GC,2019-09-20 15:40:00,1383.88
GC,2019-09-23 15:40:00,333.88
GC,2019-09-24 16:15:00,1043.88
GC,2019-10-02 15:40:00,213.88
GC,2019-10-03 16:15:00,-1096.12
GC,2019-10-04 16:20:00,103.88
GC,2019-10-08 15:40:00,-156.12
GC,2019-10-09 15:45:00,-196.12
GC,2019-10-14 15:50:00,-86.12
GC,2019-10-17 15:40:00,-36.12
GC,2019-10-18 16:30:00,-116.12
GC,2019-10-21 15:40:00,-886.12
GC,2019-10-23 15:40:00,-116.12
GC,2019-10-24 15:40:00,493.88
GC,2019-10-25 15:40:00,-1046.12
GC,2019-10-30 16:15:00,203.88
GC,2019-10-31 15:20:00,-46.12
GC,2019-11-01 15:35:00,223.88
GC,2019-11-13 15:40:00,183.88
GC,2019-11-14 15:40:00,303.88
GC,2019-11-15 16:35:00,13.88
GC,2019-11-18 15:40:00,153.88
GC,2019-11-19 16:15:00,163.88
GC,2019-11-20 16:05:00,-96.12
GC,2019-11-22 15:40:00,-806.12
GC,2019-11-29 16:00:00,573.88
GC,2019-12-02 16:15:00,123.88
GC,2019-12-03 15:40:00,193.88
GC,2019-12-05 15:50:00,-66.12
GC,2019-12-10 15:40:00,-336.12
GC,2019-12-11 15:40:00,803.88
GC,2019-12-12 15:40:00,-1446.12
GC,2019-12-13 15:40:00,403.88
GC,2019-12-16 15:40:00,-136.12
GC,2019-12-18 16:40:00,-226.12
GC,2019-12-19 16:00:00,223.88
GC,2019-12-23 15:40:00,343.88
GC,2019-12-24 15:40:00,723.88
